"","species_name","terminal_rate","order","family","genus"
"312","Anchoviella_lepidentostole",0.021065802,"Clupeiformes","Engraulidae","Anchoviella"
"313","Anchoviella_sp.",0.011781872,NA,NA,NA
"314","Ancistrus_cirrhosus",0.010359497,"Siluriformes","Loricariidae","Ancistrus"
"315","Ancistrus_sp.",0.015266743,"Siluriformes","Loricariidae","Ancistrus"
"316","Ancylopsetta_dilecta",0.049674483,NA,NA,NA
"317","Andamia_reyi",0.180397865,"Blenniiformes","Blenniidae","Andamia"
"318","Andamia_tetradactylus",0.327917434,"Blenniiformes","Blenniidae","Andamia"
"319","Andinoacara_pulcher",0.020158552,"Cichliformes","Cichlidae","Andinoacara"
"320","Andinoacara_rivulatus",0.01977182,"Cichliformes","Cichlidae","Andinoacara"
"321","Anguilla_australis",0.007860423,"Anguilliformes","Anguillidae","Anguilla"
"322","Anguilla_bengalensis",0.025707889,"Anguilliformes","Anguillidae","Anguilla"
"323","Anguilla_bicolor",0.098088725,"Anguilliformes","Anguillidae","Anguilla"
"324","Anguilla_marmorata",0.029106825,"Anguilliformes","Anguillidae","Anguilla"
"325","Anguilla_reinhardtii",0.031730318,"Anguilliformes","Anguillidae","Anguilla"
"326","Anguilla_rostrata",0.021041097,"Anguilliformes","Anguillidae","Anguilla"
"327","Anisarchus_medius",0.031183244,"Scorpaeniformes","Stichaeidae","Anisarchus"
"328","Anisotremus_davidsonii",0.007782689,"Perciformes","Haemulidae","Anisotremus"
"329","Anisotremus_moricandi",0.01586294,"Perciformes","Haemulidae","Anisotremus"
"330","Anisotremus_scapularis",0.006586705,"Perciformes","Haemulidae","Anisotremus"
"331","Anisotremus_surinamensis",0.014771459,"Perciformes","Haemulidae","Anisotremus"
"332","Anisotremus_virginicus",0.029012384,"Perciformes","Haemulidae","Anisotremus"
"333","Anodontostoma_chacunda",0.078537865,"Clupeiformes","Clupeidae","Anodontostoma"
"334","Anomalops_katoptron",0.020532127,"Trachichthyiformes","Anomalopidae","Anomalops"
"335","Anoplagonus_inermis",0.017755618,"Scorpaeniformes","Agonidae","Anoplagonus"
"336","Anoplarchus_purpurescens",0.034617123,"Scorpaeniformes","Stichaeidae","Anoplarchus"
"337","Anoplocapros_amygdaloides",0.000477537,"Tetraodontiformes","Aracanidae","Anoplocapros"
"338","Anoplocapros_inermis",0.00044441,"Tetraodontiformes","Aracanidae","Anoplocapros"
"339","Anoplocapros_lenticularis",0.004966484,"Tetraodontiformes","Aracanidae","Anoplocapros"
"340","Anoplogaster_cornuta",0.006335617,"Trachichthyiformes","Anoplogastridae","Anoplogaster"
"341","Anoplopoma_fimbria",0.013220382,"Scorpaeniformes","Anoplopomatidae","Anoplopoma"
"342","Anostomus_anostomus",0.018011901,NA,NA,NA
"343","Antennablennius_bifilum",0.074129872,NA,NA,NA
"344","Antennarius_commerson",0.016624019,"Lophiiformes","Antennariidae","Antennarius"
"345","Antennarius_hispidus",0.020030405,"Lophiiformes","Antennariidae","Antennarius"
"346","Antennarius_indicus",0.011677255,"Lophiiformes","Antennariidae","Antennarius"
"347","Antennarius_maculatus",0.06053045,"Lophiiformes","Antennariidae","Antennarius"
"348","Antennarius_multiocellatus",0.039464328,"Lophiiformes","Antennariidae","Antennarius"
"349","Antennarius_pictus",0.045517949,"Lophiiformes","Antennariidae","Antennarius"
"350","Antennarius_sp.",0.035609019,"Lophiiformes","Antennariidae","Antennarius"
"351","Antennarius_striatus",0.016453197,"Lophiiformes","Antennariidae","Antennarius"
"352","Antennatus_coccineus",0.014852735,"Lophiiformes","Antennariidae","Antennatus"
"353","Antennatus_nummifer",0.017592169,"Lophiiformes","Antennariidae","Antennatus"
"354","Antennatus_rosaceus",0.007908074,"Lophiiformes","Antennariidae","Antennatus"
"355","Antennatus_sanguineus",0.017404965,NA,NA,NA
"356","Antennatus_tuberosus",0.007884523,"Lophiiformes","Antennariidae","Antennatus"
"357","Anthias_anthias",0.087006312,"Perciformes","Serranidae","Anthias"
"358","Antigonia_capros",0.013081943,"Caproiformes","Caproidae","Antigonia"
"359","Antigonia_combatia",0.017261321,"Caproiformes","Caproidae","Antigonia"
"360","Antigonia_rubescens",0.004321578,"Caproiformes","Caproidae","Antigonia"
"361","Antigonia_sp.",0.004086157,"Caproiformes","Caproidae","Antigonia"
"362","Antilligobius_nikkiae",0.052073383,NA,NA,NA
"363","Anyperodon_leucogrammicus",0.02009705,"Perciformes","Serranidae","Anyperodon"
"364","Apareiodon_affinis",0.010626162,"Characiformes","Parodontidae","Apareiodon"
"365","Apareiodon_ibitiensis",0.005482255,"Characiformes","Parodontidae","Apareiodon"
"366","Apeltes_quadracus",0.031505636,"Scorpaeniformes","Gasterosteidae","Apeltes"
"367","Aphanius_almiriensis",0.013302626,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"368","Aphanius_anatoliae",0.036842276,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"369","Aphanius_apodus",0.037031221,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"370","Aphanius_baeticus",0.013292185,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"371","Aphanius_fasciatus",0.011063845,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"372","Aphanius_iberus",0.017028727,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"373","Aphanius_iconii",0.032770821,NA,NA,NA
"374","Aphanius_maeandricus",0.022138456,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"375","Aphanius_mento",0.055393261,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"376","Aphanius_saourensis",0.008764261,NA,NA,NA
"377","Aphanius_sirhani",0.051688583,NA,NA,NA
"378","Aphanius_sp.",0.035363477,"Cyprinodontiformes","Cyprinodontidae","Aphanius"
"379","Aphanius_sureyanus",0.063590915,NA,NA,NA
"380","Aphanius_villwocki",0.014565989,NA,NA,NA
"381","Aphareus_furca",0.118940619,"Perciformes","Lutjanidae","Aphareus"
"382","Aphia_minuta",0.0225384,"Gobiiformes","Gobiidae","Aphia"
"383","Aphos_porosus",0.029732607,"Batrachoidiformes","Batrachoididae","Aphos"
"384","Aphredoderus_sayanus",0.009095861,"Percopsiformes","Aphredoderidae","Aphredoderus"
"385","Aphyocharax_anisitsi",0.004543155,"Characiformes","Characidae","Aphyocharax"
"386","Aphyocharax_dentatus",0.007098543,NA,NA,NA
"387","Aphyocheirodon_hemigrammus",0.001872825,NA,NA,NA
"388","Aphyocypris_chinensis",0.005876561,"Cypriniformes","Cyprinidae","Aphyocypris"
"389","Aphyosemion_aff._elegans",0.023075548,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"390","Aphyosemion_ahli",0.092816265,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"391","Aphyosemion_australe",0.070211261,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"392","Aphyosemion_calliurum",0.216363958,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"393","Aphyosemion_edeanum",0.160915189,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"394","Aphyosemion_franzwerneri",0.244107514,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"395","Aphyosemion_heinemanni",0.127137245,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"396","Aphyosemion_pascheni",0.097153588,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"397","Aphyosemion_polli",0.008472496,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"398","Aphyosemion_volcanum",0.18399505,"Cyprinodontiformes","Nothobranchiidae","Aphyosemion"
"399","Apistogramma_agassizii",0.51601047,"Cichliformes","Cichlidae","Apistogramma"
"400","Apistogramma_arua",0.433640523,NA,NA,NA
"401","Apistogramma_atahualpa",0.255749661,NA,NA,NA
"402","Apistogramma_cacatuoides",0.38829065,"Cichliformes","Cichlidae","Apistogramma"
"403","Apistogramma_hippolytae",0.453846262,NA,NA,NA
"404","Apistogramma_paucisquamis",0.809941791,"Cichliformes","Cichlidae","Apistogramma"
"405","Apistogramma_sp.",0.140326168,"Cichliformes","Cichlidae","Apistogramma"
"406","Apistogramma_steindachneri",0.065386527,"Cichliformes","Cichlidae","Apistogramma"
"407","Apistogramma_trifasciata",0.360001819,"Cichliformes","Cichlidae","Apistogramma"
"408","Apistus_carinatus",0.026761579,"Scorpaeniformes","Scorpaenidae","Apistus"
"409","Aplocheilichthys_spilauchen",0.075020373,"Cyprinodontiformes","Poeciliidae","Aplocheilichthys"
"410","Aplocheilus_panchax",0.025951448,"Cyprinodontiformes","Aplocheilidae","Aplocheilus"
"411","Aplochiton_marinus",0.004055075,"Galaxiiformes","Galaxiidae","Aplochiton"
"412","Aplochiton_taeniatus",0.000212238,"Galaxiiformes","Galaxiidae","Aplochiton"
"413","Aplochiton_zebra",0.002984151,"Galaxiiformes","Galaxiidae","Aplochiton"
"414","Aplodactylus_arctidens",0.014424641,"Perciformes","Aplodactylidae","Aplodactylus"
"415","Aplodactylus_etheridgii",0.023106078,"Perciformes","Aplodactylidae","Aplodactylus"
"416","Aplodactylus_punctatus",0.011440199,"Perciformes","Aplodactylidae","Aplodactylus"
"417","Aplodinotus_grunniens",0.014439196,"Acanthuriformes","Sciaenidae","Aplodinotus"
"418","Apodichthys_fucorum",0.059841662,"Scorpaeniformes","Pholidae","Apodichthys"
"419","Apogon_aurolineatus",0.018101015,"Kurtiformes","Apogonidae","Apogon"
"420","Apogon_binotatus",0.023687752,"Kurtiformes","Apogonidae","Apogon"
"421","Apogon_caudicinctus",0.014228717,"Kurtiformes","Apogonidae","Apogon"
"422","Apogon_coccineus",0.022025614,"Kurtiformes","Apogonidae","Apogon"
"423","Apogon_doryssa",0.009824474,"Kurtiformes","Apogonidae","Apogon"
"424","Apogon_endekataenia",0.027904432,"Kurtiformes","Apogonidae","Apogon"
"425","Apogon_imberbis",0.021637841,"Kurtiformes","Apogonidae","Apogon"
"426","Apogon_lachneri",0.029450768,"Kurtiformes","Apogonidae","Apogon"
"427","Apogon_maculatus",0.008453912,"Kurtiformes","Apogonidae","Apogon"
"428","Apogon_mosavi",0.033639225,"Kurtiformes","Apogonidae","Apogon"
"429","Apogon_novemfasciatus",0.015335501,"Kurtiformes","Apogonidae","Apogon"
"430","Apogon_phenax",0.005286111,"Kurtiformes","Apogonidae","Apogon"
"431","Apogon_pillionatus",0.02013636,"Kurtiformes","Apogonidae","Apogon"
"432","Apogon_planifrons",0.025172199,"Kurtiformes","Apogonidae","Apogon"
"433","Apogon_pseudomaculatus",0.026540617,"Kurtiformes","Apogonidae","Apogon"
"434","Apogon_quadrisquamatus",0.075706286,"Kurtiformes","Apogonidae","Apogon"
"435","Apogon_robbyi",0.016311595,"Kurtiformes","Apogonidae","Apogon"
"436","Apogon_robinsi",0.023837727,"Kurtiformes","Apogonidae","Apogon"
"437","Apogon_semilineatus",0.031239155,"Kurtiformes","Apogonidae","Apogon"
"438","Apogon_semiornatus",0.015391546,"Kurtiformes","Apogonidae","Apogon"
"439","Apogon_townsendi",0.037118423,"Kurtiformes","Apogonidae","Apogon"
"440","Apogonichthyoides_melas",0.006016547,"Kurtiformes","Apogonidae","Apogonichthyoides"
"441","Apogonichthyoides_nigripinnis",0.008592371,NA,NA,NA
"442","Apogonichthyoides_pharaonis",0.018942253,"Kurtiformes","Apogonidae","Apogonichthyoides"
"443","Apogonichthyoides_taeniatus",0.019958473,"Kurtiformes","Apogonidae","Apogonichthyoides"
"444","Apogonichthys_ocellatus",0.011771352,"Kurtiformes","Apogonidae","Apogonichthys"
"445","Apolemichthys_kingi",0.008322966,"Perciformes","Pomacanthidae","Apolemichthys"
"446","Apolemichthys_trimaculatus",0.005336764,"Perciformes","Pomacanthidae","Apolemichthys"
"447","Apolemichthys_xanthotis",0.01494835,"Perciformes","Pomacanthidae","Apolemichthys"
"448","Apolemichthys_xanthurus",0.007587484,"Perciformes","Pomacanthidae","Apolemichthys"
"449","Aporops_bilinearis",0.012057074,"Perciformes","Serranidae","Aporops"
"450","Aprion_virescens",0.016120467,"Perciformes","Lutjanidae","Aprion"
"451","Aprognathodon_platyventris",0.696882302,"Anguilliformes","Ophichthidae","Aprognathodon"
"452","Apsilus_dentatus",0.009237926,"Perciformes","Lutjanidae","Apsilus"
"453","Apterichtus_klazingai",0.210105504,"Anguilliformes","Ophichthidae","Apterichtus"
"454","Apteronotus_bonapartii",0.008349814,"Gymnotiformes","Apteronotidae","Apteronotus"
"455","Apteronotus_leptorhynchus",0.005951381,"Gymnotiformes","Apteronotidae","Apteronotus"
"456","Apterygocampus_epinnulatus",0.053514465,NA,NA,NA
"457","Aptocyclus_ventricosus",0.003831448,"Scorpaeniformes","Cyclopteridae","Aptocyclus"
"458","Arabibarbus_grypus",0.006576044,"Cypriniformes","Cyprinidae","Arabibarbus"
"459","Arapaima_gigas",0.005934144,"Osteoglossiformes","Osteoglossidae","Arapaima"
"460","Archoplites_interruptus",0.02121425,"Perciformes","Centrarchidae","Archoplites"
"461","Archosargus_probatocephalus",0.060905479,"Spariformes","Sparidae","Archosargus"
"462","Archosargus_rhomboidalis",0.093474373,"Spariformes","Sparidae","Archosargus"
"463","Arctogadus_glacialis",0.013861068,"Gadiformes","Gadidae","Arctogadus"
"464","Arctoscopus_japonicus",0.015511081,"Scorpaeniformes","Trichodontidae","Arctoscopus"
"465","Arctozenus_risso",0.05790374,"Aulopiformes","Paralepididae","Arctozenus"
"466","Arcygobius_baliurus",0.016110095,"Gobiiformes","Gobiidae","Arcygobius"
"467","Arenigobius_bifrenatus",0.016271639,"Gobiiformes","Gobiidae","Arenigobius"
"468","Arenigobius_frenatus",0.005165406,"Gobiiformes","Gobiidae","Arenigobius"
"469","Argentina_euchus",0.031592552,"Argentiniformes","Argentinidae","Argentina"
"470","Argentina_kagoshimae",0.040519013,NA,NA,NA
"471","Argentina_sialis",0.03940467,"Argentiniformes","Argentinidae","Argentina"
"472","Argentina_silus",0.010331526,"Argentiniformes","Argentinidae","Argentina"
"473","Argentina_sphyraena",0.008120704,"Argentiniformes","Argentinidae","Argentina"
"474","Argyropelecus_aculeatus",0.016231983,"Stomiiformes","Sternoptychidae","Argyropelecus"
"475","Argyropelecus_affinis",0.017215157,"Stomiiformes","Sternoptychidae","Argyropelecus"
"476","Argyropelecus_gigas",0.010521259,"Stomiiformes","Sternoptychidae","Argyropelecus"
"477","Argyropelecus_hemigymnus",0.023432044,"Stomiiformes","Sternoptychidae","Argyropelecus"
"478","Argyropelecus_olfersii",0.011596281,NA,NA,NA
"479","Argyrops_bleekeri",0.054582916,"Spariformes","Sparidae","Argyrops"
"480","Argyrops_filamentosus",0.041463089,"Spariformes","Sparidae","Argyrops"
"481","Argyrops_spinifer",0.029005743,"Spariformes","Sparidae","Argyrops"
"482","Argyrosomus_hololepidotus",0.00456753,"Acanthuriformes","Sciaenidae","Argyrosomus"
"483","Argyrosomus_inodorus",0.004839257,"Acanthuriformes","Sciaenidae","Argyrosomus"
"484","Argyrosomus_japonicus",0.0016636,"Acanthuriformes","Sciaenidae","Argyrosomus"
"485","Argyrosomus_regius",0.008599148,"Acanthuriformes","Sciaenidae","Argyrosomus"
"486","Argyrosomus_thorpei",0.01649621,"Acanthuriformes","Sciaenidae","Argyrosomus"
"487","Argyrozona_argyrozona",0.050396615,"Spariformes","Sparidae","Argyrozona"
"488","Ariomma_bondi",0.014270444,"Scombriformes","Ariommatidae","Ariomma"
"489","Ariomma_brevimanum",0.030987565,"Scombriformes","Ariommatidae","Ariomma"
"490","Ariomma_indicum",0.022832846,"Scombriformes","Ariommatidae","Ariomma"
"491","Ariomma_luridum",0.025625585,"Scombriformes","Ariommatidae","Ariomma"
"492","Ariosoma_balearicum",0.019746323,"Anguilliformes","Congridae","Ariosoma"
"493","Ariosoma_bowersi",0.138691634,"Anguilliformes","Congridae","Ariosoma"
"494","Ariosoma_gilberti",0.044616555,"Anguilliformes","Congridae","Ariosoma"
"495","Ariosoma_meeki",0.264978662,"Anguilliformes","Congridae","Ariosoma"
"496","Ariosoma_scheelei",0.060309051,"Anguilliformes","Congridae","Ariosoma"
"497","Ariosoma_sp.",0.094500895,"Anguilliformes","Congridae","Ariosoma"
"498","Aristostomias_scintillans",0.057473961,"Stomiiformes","Stomiidae","Aristostomias"
"499","Aristostomias_tittmanni",0.080307168,"Stomiiformes","Stomiidae","Aristostomias"
"500","Arnoglossus_capensis",0.097891397,"Pleuronectiformes","Bothidae","Arnoglossus"
"501","Arnoglossus_imperialis",0.092149191,"Pleuronectiformes","Bothidae","Arnoglossus"
"502","Arnoglossus_laterna",0.095107952,"Pleuronectiformes","Bothidae","Arnoglossus"
"503","Arnoglossus_polyspilus",0.059066364,"Pleuronectiformes","Bothidae","Arnoglossus"
"504","Arnoglossus_rueppelii",0.110444364,"Pleuronectiformes","Bothidae","Arnoglossus"
"505","Arnoglossus_tapeinosoma",0.067571828,"Pleuronectiformes","Bothidae","Arnoglossus"
"506","Arnoldichthys_spilopterus",0.009301144,NA,NA,NA
"507","Arothron_hispidus",0.005653013,"Tetraodontiformes","Tetraodontidae","Arothron"
"508","Arothron_stellatus",0.013731592,"Tetraodontiformes","Tetraodontidae","Arothron"
"509","Arrhamphus_sclerolepis",0.013027386,"Beloniformes","Hemiramphidae","Arrhamphus"
"510","Arripis_georgianus",0.020100451,"Perciformes","Arripidae","Arripis"
"511","Artediellus_atlanticus",0.01394662,"Scorpaeniformes","Cottidae","Artediellus"
"512","Artediellus_pacificus",0.002960391,"Scorpaeniformes","Cottidae","Artediellus"
"513","Artediellus_scaber",0.005351357,"Scorpaeniformes","Cottidae","Artediellus"
"514","Artediellus_uncinatus",0.010731773,"Scorpaeniformes","Cottidae","Artediellus"
"515","Artedius_corallinus",0.04454113,"Scorpaeniformes","Cottidae","Artedius"
"516","Artedius_fenestralis",0.101071466,"Scorpaeniformes","Cottidae","Artedius"
"517","Artedius_lateralis",0.083580523,"Scorpaeniformes","Cottidae","Artedius"
"518","Artedius_notospilotus",0.112909921,"Scorpaeniformes","Cottidae","Artedius"
"519","Aruma_histrio",0.087945352,"Gobiiformes","Gobiidae","Aruma"
"520","Asemichthys_taylori",0.016184241,NA,NA,NA
"521","Aseraggodes_kaianus",0.043046497,"Pleuronectiformes","Soleidae","Aseraggodes"
"522","Askoldia_variegata",0.034736972,"Scorpaeniformes","Stichaeidae","Askoldia"
"523","Aspasmogaster_costata",0.039486769,"Gobiesociformes","Gobiesocidae","Aspasmogaster"
"524","Aspidontus_taeniatus",0.200870635,"Blenniiformes","Blenniidae","Aspidontus"
"525","Aspidoras_fuscoguttatus",0.00439293,"Siluriformes","Callichthyidae","Aspidoras"
"526","Assessor_macneilli",0.004731308,"Ovalentaria","Plesiopidae","Assessor"
"527","Assurger_anzac",0.030716598,"Scombriformes","Trichiuridae","Assurger"
"528","Astatotilapia_flaviijosephi",0.029926896,"Cichliformes","Cichlidae","Astatotilapia"
"529","Asterorhombus_cocosensis",0.073779825,"Pleuronectiformes","Bothidae","Asterorhombus"
"530","Asterropteryx_ensifera",0.015001327,"Gobiiformes","Gobiidae","Asterropteryx"
"531","Asterropteryx_semipunctata",0.031354767,"Gobiiformes","Gobiidae","Asterropteryx"
"532","Astrapogon_alutus",0.018843128,"Kurtiformes","Apogonidae","Astrapogon"
"533","Astrapogon_puncticulatus",0.037707644,"Kurtiformes","Apogonidae","Astrapogon"
"534","Astrapogon_stellatus",0.023588861,"Kurtiformes","Apogonidae","Astrapogon"
"535","Astronesthes_boulengeri",0.010802311,"Stomiiformes","Stomiidae","Astronesthes"
"536","Astyanax_aeneus",0.009403193,"Characiformes","Characidae","Astyanax"
"537","Astyanax_anterior",1.528759067,"Characiformes","Characidae","Astyanax"
"538","Astyanax_argyrimarginatus",0.033374192,"Characiformes","Characidae","Astyanax"
"539","Astyanax_bimaculatus",0.032405562,"Characiformes","Characidae","Astyanax"
"540","Astyanax_cremnobates",0.013366944,"Characiformes","Characidae","Astyanax"
"541","Astyanax_dissimilis",0.025698269,"Characiformes","Characidae","Astyanax"
"542","Astyanax_elachylepis",0.017633549,"Characiformes","Characidae","Astyanax"
"543","Astyanax_erythropterus",0.360200659,"Characiformes","Characidae","Astyanax"
"544","Astyanax_goyanensis",0.154257307,"Characiformes","Characidae","Astyanax"
"545","Astyanax_guaporensis",0.060712388,NA,NA,NA
"546","Astyanax_intermedius",0.006818364,NA,NA,NA
"547","Astyanax_jordani",0.007653819,"Characiformes","Characidae","Astyanax"
"548","Astyanax_lacustris",0.046699729,"Characiformes","Characidae","Astyanax"
"549","Astyanax_mexicanus",0.000408364,"Characiformes","Characidae","Astyanax"
"550","Astyanax_mutator",0.011968329,"Characiformes","Characidae","Astyanax"
"551","Astyanax_pirapuan",0.012152978,"Characiformes","Characidae","Astyanax"
