order_name,family_name,genus_name,species_name,median_lat,body_shape,longevity,max_length,min_depth,weight,salinity,age_at_maturity,streams,lakes,feeding_type,neritic,oceanic,mangroves,diet_troph,schooling,benthic,coral_reefs,estuaries,lat_range,temp_min,mouth_type,repro_mode,fertilization,rep_guild_1,rep_guild_2,parental_care
Gobiiformes,Gobiidae,Bathygobius,Bathygobius cotticeps,17.485,elongated,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius curacao,16.802,elongated,NA,7.5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius fuscus,11.5572,elongated,NA,12,0,NA,NA,NA,1,0,variable,1,0,0,3.42,0,0,1,1,60,NA,NA,dioecism,external,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius geminatus,27.21,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius lacertus,18.27,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius laddi,30.285,elongated,NA,5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius lineatus,0.34,elongated,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius mystacium,16.8025,elongated,NA,15,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius ramosus,10.8641,elongated,NA,9.5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius soporator,18.49,elongated,NA,15,0,NA,NA,NA,1,0,hunting macrofauna (predator),1,0,0,NA,0,1,0,1,80,15.5,NA,dioecism,external,NA,NA,NA
Gobiiformes,Gobiidae,Bathygobius,Bathygobius sp. New Caledonia,26.0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentiniformes,Bathylagidae,Bathylagichthys,Bathylagichthys greyae,39.912,elongated,NA,NA,25,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,80,NA,NA,NA,NA,NA,NA,NA
Argentiniformes,Bathylagidae,Bathylagus,Bathylagus antarcticus,68.1252,elongated,NA,NA,0,NA,saltwater,NA,0,0,selective plankton feeding,0,0,0,NA,0,0,0,0,29,NA,NA,NA,NA,NA,NA,NA
Argentiniformes,Bathylagidae,Bathylagus,Bathylagus euryops,52.567,elongated,NA,13,500,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Argentiniformes,Bathylagidae,Bathylagus,Bathylagus sp.,61.9747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentiniformes,Opisthoproctidae,Bathylychnops,Bathylychnops exilis,42.38,elongated,NA,NA,400,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,dioecism,external,nonguarders,NA,NA
Scorpaeniformes,Bathymasteridae,Bathymaster,Bathymaster derjugini,42.89,elongated,NA,18,0,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,NA,NA
Scorpaeniformes,Bathymasteridae,Bathymaster,Bathymaster leurolepis,51.75,elongated,NA,21,0,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Bathymasteridae,Bathymaster,Bathymaster signatus,57.611,elongated,9,38,0,370,saltwater,NA,0,0,hunting macrofauna (predator),1,1,0,3.76,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathymicrops,Bathymicrops regis,29.8035,elongated,NA,NA,3300,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,73,NA,NA,NA,NA,NA,NA,NA
Tetraodontiformes,Triacanthodidae,Bathyphylax,Bathyphylax bombifrons,6.659,short and / or deep,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois cf. filiferus,37.8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois dubius,51.55,elongated,NA,20.4,260,NA,saltwater,NA,0,0,variable,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois grallator,39.6173,elongated,NA,43.4,878,NA,saltwater,NA,0,0,selective plankton feeding,0,0,0,NA,0,1,0,0,72,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois guentheri,19.55,elongated,NA,NA,800,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois parini,14.596,NA,NA,NA,560,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois phenax,29.8765,elongated,NA,NA,800,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,75,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Ipnopidae,Bathypterois,Bathypterois sp.,23.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Bathysauridae,Bathysaurus,Bathysaurus ferox,44.017,elongated,NA,NA,600,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,1,0,0,120,NA,NA,NA,NA,nonguarders,open water/substratum egg scatterers,none
Pleuronectiformes,Soleidae,Bathysolea,Bathysolea profundicola,37.69,elongated,NA,NA,200,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,72,NA,NA,dioecism,external,nonguarders,NA,none
Alepocephaliformes,Alepocephalidae,Bathytroctes,Bathytroctes microlepis,39.969,elongated,NA,NA,0,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,0,0,76,NA,NA,dioecism,external,NA,NA,NA
Anguilliformes,Congridae,Bathyuroconger,Bathyuroconger vicinus,NA,eel-like,NA,88,120,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,1,0,0,65,NA,NA,NA,NA,NA,NA,NA
Batrachoidiformes,Batrachoididae,Batrachomoeus,Batrachomoeus trispinosus,NA,elongated,NA,31,0,NA,NA,NA,0,0,NA,0,1,1,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Batrachoidiformes,Batrachoididae,Batrichthys,Batrichthys albofasciatus,32.765,NA,NA,12,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batrachoidiformes,Batrachoididae,Batrichthys,Batrichthys apiatus,34.65,elongated,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siluriformes,Pseudopimelodidae,Batrochoglanis,Batrochoglanis raninus,NA,elongated,NA,NA,NA,NA,freshwater,NA,1,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,NA,21,NA,NA,NA,NA,NA,NA
Atheriniformes,Melanotaeniidae,Bedotia,Bedotia geayi,NA,elongated,NA,9,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Atheriniformes,Melanotaeniidae,Bedotia,Bedotia masoala,NA,elongated,NA,NA,NA,NA,freshwater,NA,1,0,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Triglidae,Bellator,Bellator militaris,35.654,fusiform / normal,NA,12.5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
Gobiiformes,Eleotridae,Belobranchus,Belobranchus belobranchus,8.367,fusiform / normal,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,dioecism,external,guarders,NA,NA
Gobiiformes,Eleotridae,Belobranchus,Belobranchus segura,8.36,elongated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beloniformes,Belonidae,Belone,Belone belone,NA,elongated,NA,103.5,0,1418,NA,2,0,0,hunting macrofauna (predator),1,1,0,4.16,0,0,0,0,51,NA,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Cyprinodontiformes,Poeciliidae,Belonesox,Belonesox belizanus,18.572,elongated,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,NA,dioecism,internal (oviduct),bearers,internal live bearers,NA
Perciformes,Serranidae,Belonoperca,Belonoperca chabanaudi,21.019,elongated,NA,15,4,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,1,1,0,53,NA,NA,dioecism,external,nonguarders,NA,NA
Characiformes,Distichodontidae,Belonophago,Belonophago hutsebouti,2.22435,NA,NA,9.3,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Characiformes,Distichodontidae,Belonophago,Belonophago tinanti,NA,elongated,NA,12,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA
Trachiniformes,Percophidae,Bembrops,Bembrops caudimacula,NA,elongated,NA,24.1,186,94,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trachiniformes,Percophidae,Bembrops,Bembrops platyrhynchus,NA,elongated,NA,25,200,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Zoarcidae,Bentartia,Bentartia pusillum,48.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Scopelarchidae,Benthalbella,Benthalbella dentata,48.585,elongated,NA,26.2,98,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,44,NA,NA,NA,external,nonguarders,NA,NA
Aulopiformes,Scopelarchidae,Benthalbella,Benthalbella elongata,72.0028,NA,NA,NA,500,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,34,NA,NA,NA,NA,NA,NA,NA
Aulopiformes,Scopelarchidae,Benthalbella,Benthalbella infans,42.81,elongated,NA,NA,0,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,NA,NA,NA,NA,external,nonguarders,NA,NA
Scombriformes,Trichiuridae,Benthodesmus,Benthodesmus elongatus,NA,eel-like,NA,100,178,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,35,NA,superior,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Scombriformes,Trichiuridae,Benthodesmus,Benthodesmus simonyi,29.415,eel-like,NA,NA,200,NA,saltwater,NA,0,0,NA,0,1,0,NA,0,0,0,0,56,NA,superior,NA,NA,NA,NA,NA
Scombriformes,Trichiuridae,Benthodesmus,Benthodesmus tenuis,18.2385,eel-like,NA,NA,200,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,superior,NA,NA,NA,NA,NA
Gobiiformes,Gobiidae,Benthophilus,Benthophilus stellatus,56.825,elongated,NA,11,NA,NA,NA,1,0,0,hunting macrofauna (predator),0,0,0,NA,0,0,0,0,20,4,NA,dioecism,external,guarders,clutch tenders,NA
Myctophiformes,Myctophidae,Benthosema,Benthosema fibulatum,NA,fusiform / normal,NA,10,0,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,75,NA,NA,NA,NA,NA,NA,NA
Myctophiformes,Myctophidae,Benthosema,Benthosema glaciale,59.5085,fusiform / normal,8,NA,0,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,70,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Myctophiformes,Myctophidae,Benthosema,Benthosema panamense,NA,fusiform / normal,NA,5.5,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,dioecism,external,nonguarders,NA,NA
Myctophiformes,Myctophidae,Benthosema,Benthosema pterotum,NA,fusiform / normal,NA,7,10,NA,saltwater,NA,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,70,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Myctophiformes,Myctophidae,Benthosema,Benthosema suborbitale,18.6025,fusiform / normal,0.9,NA,50,NA,saltwater,0.4,0,0,selective plankton feeding,0,1,0,NA,0,0,0,0,100,NA,NA,dioecism,external,nonguarders,NA,NA
Siluriformes,Pimelodidae,Bergiaria,Bergiaria westermanni,18.228,NA,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lophiiformes,Oneirodidae,Bertella,Bertella idiomorpha,55.385,NA,NA,NA,805,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
Beryciformes,Berycidae,Beryx,Beryx decadactylus,34.033,fusiform / normal,NA,100,110,2500,saltwater,NA,0,0,hunting macrofauna (predator),1,1,0,NA,0,0,0,0,118,NA,NA,NA,NA,NA,NA,NA
Beryciformes,Berycidae,Beryx,Beryx mollis,15.791,fusiform / normal,NA,NA,100,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beryciformes,Berycidae,Beryx,Beryx splendens,37.28335,fusiform / normal,23,70,25,4000,saltwater,5.9,0,0,hunting macrofauna (predator),0,1,0,4.27,0,0,0,0,88,NA,NA,dioecism,external,nonguarders,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta albimarginata,NA,fusiform / normal,NA,NA,0,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta bellica,3.55,fusiform / normal,NA,10,NA,NA,freshwater,NA,0,0,NA,0,0,1,NA,0,0,0,0,NA,24,NA,dioecism,external,guarders,nesters,NA
Anabantiformes,Osphronemidae,Betta,Betta cf. simplex CK2014,8.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta chloropharynx,2.24,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta coccina,3.68,fusiform / normal,NA,5.6,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,dioecism,external,guarders,nesters,NA
Anabantiformes,Osphronemidae,Betta,Betta compuncta,1.66,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta edithae,3.32,fusiform / normal,NA,8.2,0,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,dioecism,in brood pouch or similar structure,bearers,external brooders,NA
Anabantiformes,Osphronemidae,Betta,Betta enisae,1.81,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta fusca,NA,fusiform / normal,NA,8.2,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta hipposideros,3.66,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta krataios,0.25,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta livida,3.66,fusiform / normal,NA,NA,NA,NA,freshwater,NA,0,0,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta macrostoma,4.38,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,dioecism,external,bearers,external brooders,NA
Anabantiformes,Osphronemidae,Betta,Betta mahachaiensis,13.55,fusiform / normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,NA,guarders,clutch tenders,biparental
Anabantiformes,Osphronemidae,Betta,Betta pallifina,0.968,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta patoti,1.27,fusiform / normal,NA,10.7,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta persephone,2.51,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta pi,6.04,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta pugnax,6.99,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,dioecism,external,bearers,external brooders,NA
Anabantiformes,Osphronemidae,Betta,Betta rubra,2.554,fusiform / normal,NA,5,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,external brooders,paternal
Anabantiformes,Osphronemidae,Betta,Betta splendens,13.82,fusiform / normal,2,6.5,NA,NA,freshwater,NA,1,0,NA,0,0,1,NA,0,0,0,0,14,24,NA,dioecism,external,guarders,nesters,paternal
Anabantiformes,Osphronemidae,Betta,Betta stigmosa,4.96,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta stiktos,13.5,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta tussyae,3.64,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta uberis,NA,fusiform / normal,NA,NA,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta unimaculata,1.59,fusiform / normal,NA,12.6,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA
Anabantiformes,Osphronemidae,Betta,Betta waseri,3.64,fusiform / normal,NA,NA,NA,NA,freshwater,NA,0,0,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Balitoridae,Bhavania,Bhavania australis,NA,elongated,NA,NA,NA,NA,freshwater,NA,1,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Cypriniformes,Cyprinidae,Biwia,Biwia zezera,NA,elongated,NA,6,NA,NA,freshwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,nesters,paternal
Trachiniformes,Ammodytidae,Bleekeria,Bleekeria estuaria,22.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trachiniformes,Ammodytidae,Bleekeria,Bleekeria mitsukurii,30.33,elongated,NA,16,56,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella bilitonensis,NA,elongated,NA,16,0,NA,saltwater,NA,0,0,grazing on aquatic plants,1,1,0,1.98,0,1,0,0,60,NA,NA,dioecism,external,guarders,nesters,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella caudolineata,13.401,elongated,NA,NA,0,NA,saltwater,NA,0,0,NA,1,0,0,NA,0,1,0,0,40,NA,NA,dioecism,external,guarders,nesters,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella chrysospilos,4.6399,elongated,NA,NA,0,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,1,0,62,NA,NA,dioecism,external,guarders,nesters,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella gibbifrons,17.484,elongated,NA,NA,0,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,guarders,NA,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella paula,14.636,elongated,NA,NA,0,NA,saltwater,NA,0,0,NA,0,0,0,NA,0,1,1,0,NA,NA,NA,dioecism,external,guarders,NA,NA
Blenniiformes,Blenniidae,Blenniella,Blenniella periophthalmus,25.0439,elongated,NA,NA,0,NA,saltwater,NA,0,0,grazing on aquatic plants,1,1,0,NA,0,1,1,0,60,NA,NA,dioecism,external,guarders,nesters,NA
Blenniiformes,Blenniidae,Blennius,Blennius ocellaris,38.92,elongated,NA,20,10,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,0,0,30,NA,terminal,dioecism,external,guarders,nesters,NA
Blenniiformes,Blenniidae,Blennius,Blennius sp.,39.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Agonidae,Blepsias,Blepsias bilobus,69.645,fusiform / normal,NA,NA,0,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
Scorpaeniformes,Agonidae,Blepsias,Blepsias cirrhosus,46.237,elongated,NA,NA,0,NA,saltwater,NA,0,0,variable,1,0,0,3.28,0,0,0,0,32,NA,NA,dioecism,external,guarders,nesters,NA
Cypriniformes,Cyprinidae,Blicca,Blicca bjoerkna,49.231,fusiform / normal,NA,45.5,0,1000,NA,NA,1,0,hunting macrofauna (predator),0,0,0,3.17,0,0,0,0,25,4,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus albotaeniatus,21.4329,fusiform / normal,NA,NA,NA,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dioecism,external,NA,NA,NA
Labriformes,Labridae,Bodianus,Bodianus anthioides,21.06,fusiform / normal,NA,NA,6,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,60,23,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus axillaris,21.058,fusiform / normal,NA,NA,2,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,64,24,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus bilunulatus,30.3175,fusiform / normal,NA,55,3,1812,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,60,NA,NA,protogyny,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus bimaculatus,30.3315,fusiform / normal,NA,NA,30,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,43,22,terminal,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus diana,30.25,fusiform / normal,NA,NA,6,NA,saltwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,24,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus dictynna,8.35,fusiform / normal,NA,NA,5,NA,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus diplotaenia,8.62,fusiform / normal,NA,76,5,9000,saltwater,NA,0,0,hunting macrofauna (predator),0,1,0,NA,0,0,1,0,NA,NA,NA,dioecism,external,nonguarders,open water/substratum egg scatterers,none
Labriformes,Labridae,Bodianus,Bodianus eclancheri,0.26,fusiform / normal,NA,61,5,NA,saltwater,NA,0,0,grazing on aquatic plants,0,1,0,NA,0,0,0,0,NA,NA,NA,protogyny,external,nonguarders,open water/substratum egg scatterers,none
